84
86
87
88
94
92
89
95
100
94
94
90
95
88
90
99
98
95
84
82
80
74
69
64
63
61
66
62
62
67
67
65
66
66
68
76
81
82
79
80
81
84
88
87
84
95
81
90
90
77
56
55
77
77
77
79
84
83
85
83
84
86
83
82
81
83
87
87
88
93
87
80
76
68
68
62
61
59
58
63
59
60
58
58
58
59
62
63
66
67
70
75
80
79
79
82
79
84
68
82
79
77
64
59
76
80
75
75
79
78
74
75
82
79
79
82
77
78
73
77
81
81
75
75
67
60
58
55
53
51
49
52
51
52
51
53
52
54
52
56
61
63
65
67
64
66
66
67
67
71
58
66
66
60
51
44
57
59
57
62
62
62
60
65
67
66
66
64
63
57
61
63
64
65
62
59
57
53
53
48
46
44
43
44
45
46
43
44
46
44
45
48
52
53
54
56
57
57
54
60
62
62
52
61
58
54
46
36
49
54
57
58
57
59
56
54
60
60
57
58
57
59
59
58
57
60
55
55
52
49
47
44
42
43
41
42
45
43
41
40
41
40
43
44
48
59
69
75
83
66
63
60
60
66
70
55
67
61
54
39
45
55
55
57
59
61
61
61
66
70
64
59
60
59
56
56
60
57
55
52
51
49
47
46
44
40
40
41
42
46
43
42
44
43
43
43
43
48
49
48
50
50
51
51
55
60
59
51
57
55
48
35
39
50
53
52
52
53
51
51
56
57
55
52
54
49
51
54
53
54
53
50
50
45
43
43
41
39
40
42
42
44
41
41
42
42
43
42
44
47
47
48
50
49
50
50
53
53
54
45
50
51
46
36
37
49
48
48
49
48
52
50
49
51
51
46
51
53
52
53
50
51
52
51
50
46
44
45
43
42
38
38
40
41
42
43
42
42
42
44
44
46
46
48
48
49
48
49
49
50
52
45
55
51
47
38
36
46
48
48
51
51
53
50
51
51
51
49
50
49
47
48
52
53
53
50
48
46
43
43
43
41
40
38
40
41
41
41
39
41
44
42
45
46
46
46
47
48
48
49
46
49
50
45
50
50
47
42
34
43
48
48
48
49
50
51
51
53
52
49
51
47
48
52
52
51
52
50
48
46
44
44
41
40
39
38
40
39
41
40
40
41
40
40
42
44
44
45
48
49
48
48
48
50
50
52
43
48
49
44
35
42
48
49
49
50
51
50
50
54
53
51
52
52
51
52
